timestamp,h_ratio,v_ratio,gaze_x,gaze_y,target_x,target_y,final_x,final_y
1761241649.1874194,0.5784663907416766,0.4389089545802831,0,0,1063.3718151379835,460.322395198342,1059.5087833994785,463.0310976507508
1761241649.3979228,0.5762379092047775,0.45958536129959965,0,0,1067.0134022542961,472.68277277611077,1061.009707170442,464.9614326758228
1761241649.5968883,0.5774557446739836,0.4460681447907879,0,0,1067.0134022542961,472.68277277611077,1062.2104461872127,466.5057006958804
1761241649.7910051,0.5909774006655927,0.453615664897885,0,0,1076.4797226545484,458.76180033760073,1065.06430148068,464.9569206242245
1761241649.9900982,0.5805638659756198,0.45958536129959965,0,0,1076.4797226545484,458.76180033760073,1067.3473857154536,463.71789656689975
1761241650.3261678,0.5834996975966971,0.44027402769500606,0,0,1052.6334064878515,433.0077960265707,1064.4045898699333,457.57587645883393
1761241650.5278213,0.576065212705115,0.453615664897885,0,0,1052.6334064878515,433.0077960265707,1062.050353193517,452.6622603723813
1761241650.7284064,0.5625653300103517,0.455150563701363,0,0,1046.6312110899662,465.6050033662694,1058.9665247728067,455.2508089711589
1761241650.9181147,0.5718859797975354,0.45073256567673986,0,0,1046.6312110899662,465.6050033662694,1056.4994620362386,457.32164785018097
1761241651.137561,0.5725192576941395,0.45011356895665494,0,0,1051.8543012107484,454.18813596257866,1055.5704298711405,456.6949454726605
1761241651.342827,0.5891805759151527,0.45802714084371743,0,0,1051.8543012107484,454.18813596257866,1054.8272041390621,456.19358357064414
1761241651.5480778,0.6583062594497894,0.48291361676722677,0,0,1185.5268403500081,508.56873426294845,1080.9671313812514,466.668613709105
1761241651.7598763,0.688609716138625,0.4964777593219826,0,0,1185.5268403500081,508.56873426294845,1101.8790731750028,475.0486378198737
1761241651.9627812,0.6703882705897809,0.5018408662960819,0,0,1220.9974726635921,544.9095637248959,1125.7027530727205,489.0208230008781
1761241652.1687245,0.6855994173211761,0.4944369057910781,0,0,1220.9974726635921,544.9095637248959,1144.7616969908947,500.1985711456816
1761241652.3752675,0.6635615351412549,0.49093167924218617,0,0,1200.7056681976578,523.9454659034175,1155.9504912322473,504.94795009722884
1761241652.5883627,0.6557383141218289,0.46458753543739384,0,0,1200.7056681976578,523.9454659034175,1164.9015266253293,508.7474532584665
1761241652.7957213,0.6518652464043494,0.4732603970581824,0,0,1167.125594629917,490.071273645854,1165.3463402262469,505.012217335944
1761241652.9864268,0.6456945874373083,0.4802248425562034,0,0,1167.125594629917,490.071273645854,1165.7021911069808,502.024028597926
1761241653.1968114,0.706608963672102,0.5558892569508045,0,0,1324.2013807995927,648.4559999082126,1197.402029045503,531.3104228599833
1761241653.3933742,0.9388927961894745,0.8690159068981327,0,0,1324.2013807995927,648.4559999082126,1222.7618993963208,554.7395382696292
1761241653.595762,1.0487264258563718,0.5646442386191488,0,-3,1628.0697141163625,642.2581819578747,1303.8234623403291,572.2432670072783
1761241653.8033037,1.058478842133495,0.5451954875097343,3,-4,1628.0697141163625,642.2581819578747,1368.672712695536,586.2462499973975
1761241655.8581023,1.065501803717968,0.9499606439448308,0,0,1628.0697141163625,642.2581819578747,1420.5521129797012,597.4486363894929
1761241656.010388,1.0249853212546158,0.5570612158176227,0,0,1680.0460279863812,608.6017013618202,1472.450895981037,599.6792493839583
1761241656.1540637,0.8971583546362734,0.7073166864090261,0,0,1680.0460279863812,608.6017013618202,1513.9699223821058,601.4637397795307
1761241656.3073814,0.8113891088905071,0.6753299188266967,0,0,1579.8118608152292,874.0025271321035,1527.1383100687303,655.9714972500452
1761241656.4687219,0.8006734081712563,0.6371098466341856,0,0,1579.8118608152292,874.0025271321035,1537.6730202180302,699.5777032264568
1761241656.6046643,0.8099158637329651,0.6023259025677621,0,0,1493.2443833468546,727.8507100978381,1528.787292843795,705.2323046007331
1761241656.7409976,0.8082773051699957,0.627820583179751,0,0,1493.2443833468546,727.8507100978381,1521.678710944407,709.755985700154
1761241656.8882074,0.8287930726964736,0.627820583179751,0,0,1543.9208467866847,776.4561401975793,1526.1271381128624,723.0960165996391
1761241657.02361,0.8374503331234779,0.6179180544520374,0,0,1543.9208467866847,776.4561401975793,1529.685879847627,733.7680413192272
1761241657.1849654,0.8282712688202303,0.6083221187554148,0,0,1520.656880474808,737.4378180588535,1527.8800799730632,734.5019966671525
1761241657.3390408,0.7974563463760557,0.6230487352907436,0,0,1520.656880474808,737.4378180588535,1526.435440073412,735.0891609454927
1761241657.4843283,0.7763712269470978,0.5340484920644679,0,0,1376.467076510652,595.4254103072146,1496.44176736086,707.1564108178371
1761241657.6357253,0.783755016710728,0.5741866735950963,0,0,1376.467076510652,595.4254103072146,1472.4468291908183,684.8102107157126
1761241657.7711115,0.7638506194505448,0.5491442455665289,0,0,1380.0878097086593,627.3467509865609,1453.9750252943866,673.3175187698822
1761241657.9520953,0.7816707503635855,0.5405880930470596,0,0,1380.0878097086593,627.3467509865609,1439.1975821772412,664.1233652132179
1761241658.1145678,0.7809443278314637,0.5494498148275908,0,0,1390.4257118773799,614.9650580870256,1429.443208117269,654.2917037879794
1761241658.2717116,0.8311072829568232,0.6525884555005359,0,0,1390.4257118773799,614.9650580870256,1421.639708869291,646.4263746477885
1761241658.4270308,0.8663181204794375,0.7641607053023303,0,0,1718.1571056212579,1016.7317857719465,1480.9431882196845,720.4874568726201
1761241658.5879612,0.8994587062702653,0.5286610388946368,0,0,1718.1571056212579,1016.7317857719465,1528.3859716999993,779.7363226524853
1761241663.1160069,0.7685489193170687,0.5154285379663855,-2,-3,1718.1571056212579,1016.7317857719465,1566.340198484251,827.1354152763776
1761241663.2882535,0.7717604045684124,0.5095585368277159,-1,-4,1227.1529519811654,583.3706355758782,1498.502749183634,778.3824593362776
